cstno,is_churned,age,sex,dependent_num,education,marital_stat,imcome_cat,card_type,mon_on_book,tot_product_count,months_inact_for_12m,contact_cnt_for_12m,credit_line,tot_revol_balance,mean_open_to_buy,tot_amt_ratio_q4_q1,tot_trans_amt_for_12m,tot_trans_cnt_for_12m,tot_cnt_ratio_q4_q1,mean_util_pct
789497283,1,50,M,2,High School,Single,$120K +,Blue,42,1,3,2,34162,1723,32439,,,,,
789502308,1,57,F,3,Unknown,Single,Less than $40K,Blue,49,1,3,5,1551,790,761,0.811,,46,0.769,0.509
789504183,0,37,M,4,Graduate,Single,$120K +,Blue,28,3,3,4,34516,0,34516,,,62,0.771,
789507408,0,48,F,3,College,Unknown,Unknown,Blue,40,2,6,1,2337,,2337,,5203,90,0.765,0
789508758,0,54,F,2,Unknown,Single,Less than $40K,Blue,46,3,2,3,4170,641,3529,,3669,,0.595,0.154
789513858,1,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,0,1438.3,0.694,,,0.4,
789515283,0,51,M,3,Graduate,Married,$60K - $80K,Blue,43,6,1,3,2157,1494,663,,4784,,0.605,
789520533,0,52,M,2,Uneducated,Single,$120K +,Blue,44,6,3,2,26174,1864,24310,0.684,4551,,,
789523683,0,51,F,2,Graduate,Single,$40K - $60K,Blue,43,3,1,3,2180,1865,315,0.748,,,0.51,0.856
789525408,0,50,F,0,Uneducated,Married,,Blue,42,3,4,2,3749,,2155,0.738,,89,,0.425
789526458,0,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,2,1,2534,1706,828,,3965,,1.111,0.673
789528183,0,39,F,2,Graduate,Married,Unknown,Blue,31,4,2,3,1438.3,997,441.3,1.867,2583,47,,
789530208,0,54,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,2,2737,2517,220,0.533,1619,37,,0.92
789531633,0,53,F,4,Graduate,Single,Less than $40K,Blue,46,4,1,2,4117,,3340,0.592,,,0.6,
789533133,0,45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995,1766,3229,0.76,4389,82,0.864,
789539058,0,28,M,0,Uneducated,Single,Less than $40K,Blue,20,1,1,3,4342,893,3449,,,116,0.758,
789540108,0,29,F,1,Uneducated,Married,,Blue,21,2,1,3,2832,1819,1013,0.674,,,0.744,0.642
789541458,0,35,F,1,High School,Married,Less than $40K,Blue,28,6,0,2,1438.3,977,461.3,1.189,4840,,1.073,0.679
789551883,0,52,,3,Graduate,Single,$40K - $60K,Blue,45,1,1,2,14803,985,13818,,14426,,0.642,0.067
789556533,0,52,M,4,Graduate,Married,,Blue,45,2,2,3,23070,1701,21369,,,81,0.688,0.074
789560433,1,49,,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895,0,14895,1.043,,,0.559,
789562383,0,38,,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583,855.3,,,24,1,0.405
789563658,0,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155,0,12155,0.446,4618,60,,
789575583,0,43,F,2,Uneducated,Unknown,,Blue,36,5,1,0,6931,1380,5551,0.795,,64,0.882,
789579033,0,43,,3,Graduate,Unknown,,Blue,36,2,3,3,4878,2098,2780,0.665,5021,,,0.43
789580908,0,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512,,7041,,,81,,
789586833,0,45,F,3,Post-Graduate,Married,,Blue,38,5,2,1,2883,1732,1151,,4053,85,0.635,
789588933,0,44,M,2,Graduate,Married,$60K - $80K,Blue,37,1,1,1,1787,0,1787,,3912,,0.975,
789593058,0,46,M,5,College,Married,,Blue,39,3,2,3,24248,1020,23228,1.19,3311,84,0.75,0.042
789597408,0,39,F,1,Post-Graduate,Single,$40K - $60K,Silver,32,5,2,3,17814,0,17814,0.82,4712,76,0.689,0
789599283,0,44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002,1448,554,,3406,,0.632,
789601308,0,58,M,3,Unknown,Married,$120K +,Blue,52,4,5,3,12398,0,12398,,4228,93,,
789603183,0,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728,0,9728,0.806,3756,,0.727,0
789605658,0,42,F,1,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985,2355,630,,1065,27,0.588,
789607983,0,38,M,3,High School,Married,$40K - $60K,Blue,32,6,6,2,8603,,7557,0.826,1758,40,0.739,0.122
789613083,0,47,M,3,Uneducated,Divorced,,Blue,41,2,3,3,1943,0,1943,0.494,,,0.884,0
789616158,0,33,M,3,Unknown,Divorced,Unknown,Blue,27,6,1,3,25045,0,25045,1.018,3444,,0.926,0
789625383,0,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727,1626,8101,,3543,62,0.676,0.167
789627258,0,31,,1,Graduate,Single,,Blue,25,5,3,3,1935,,902,0.623,2498,,1,0.534
789631908,0,51,M,4,High School,Single,$60K - $80K,Blue,45,3,1,2,3031,,1244,,4690,,,0.59
789634983,0,59,M,1,Graduate,Married,$40K - $60K,Blue,53,5,1,2,4188,,1988,0.867,4911,,,0.525
789637308,1,45,F,2,College,Divorced,,Blue,39,4,3,4,3076,,3076,0.734,2580,50,0.429,0
789643383,0,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435,0,13435,,3575,,1.154,
789646158,0,49,,4,Uneducated,Married,$40K - $60K,Blue,33,5,1,3,3653,881,2772,0.846,3297,66,0.692,
789656358,0,49,F,5,Graduate,Married,,Blue,35,5,2,1,11115,1292,9823,0.797,3956,74,0.609,
789662283,1,50,F,3,High School,Married,Less than $40K,Blue,33,3,3,4,2140,0,2140,,2915,50,0.316,0
789666333,0,39,M,2,Graduate,Single,$60K - $80K,Blue,24,2,3,2,21679,,20606,0.745,,115,,0.049
789670533,0,41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,0.66,,,0.675,0
789678483,0,50,,2,High School,Married,Less than $40K,Silver,37,1,3,2,13384,0,13384,0.696,,77,0.674,0
789681708,0,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516,713,33803,0.772,,82,0.608,0.021
789684258,1,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516,1847,32669,0.557,7842,,0.794,0.054
789690483,0,39,M,4,High School,Married,$80K - $120K,Blue,25,6,2,3,8208,,8208,1.568,,39,1.167,
789698733,0,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788,1088,3700,,4438,78,,0.227
789705408,0,50,M,2,College,Married,$60K - $80K,Blue,37,4,1,2,4743,,3056,,3739,,,0.356
789707433,0,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515,1313,1202,0.981,4370,68,0.7,0.522
789713208,1,62,F,0,Doctorate,Single,,Blue,50,6,3,5,2936,326,2610,,2692,,0.526,0.111
789717708,0,49,,1,Unknown,Married,$40K - $60K,Blue,37,5,2,4,3943,1135,2808,0.672,4180,82,,0.288
789731433,0,26,F,0,Unknown,Single,Less than $40K,Blue,13,4,2,4,2063,1390,673,0.877,,42,0.556,0.674
789744033,0,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999,1007,18992,,3183,,0.5,0.05
789749433,0,33,F,1,Graduate,Married,Less than $40K,Blue,21,5,3,2,2591,2340,251,0.608,4730,,0.708,0.903
789760233,0,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14,6,3,3,3544,0,3544,0.718,2435,63,1.032,
789772983,0,49,M,3,College,Unknown,,Blue,38,3,3,3,4694,0,4694,0.582,3798,56,1.24,0
789775308,0,54,,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438.3,1120,318.3,,4880,,,0.779
789777408,1,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442,,14,0.496,,26,0.238,0.99
789786258,0,39,M,2,High School,Married,$80K - $120K,Blue,28,3,2,4,26570,1915,24655,1.454,2118,33,1.062,0.072
789791808,0,43,,4,High School,Married,$40K - $60K,Blue,32,2,2,2,7139,1512,5627,,,,0.75,
789800358,0,45,F,3,High School,Married,Less than $40K,Blue,34,6,1,3,2647,1288,1359,0.765,4730,,0.857,0.487
789804933,0,29,,2,Uneducated,Single,Unknown,Blue,18,4,1,2,23125,1236,21889,,2536,69,0.865,0.053
789817833,1,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,3,2,9073,,6607,0.446,6793,60,1.069,
789820308,0,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925,2065,860,0.692,3913,47,1.474,0.706
789823383,0,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786,,1151,0.921,4532,82,1,0.587
789827208,0,41,F,5,Graduate,Married,Less than $40K,Blue,31,2,3,1,7531,,5839,0.771,,,0.878,
789833583,0,57,F,4,High School,Married,$40K - $60K,Blue,47,5,2,4,6803,,5471,0.809,1476,30,0.579,0.196
789842283,1,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320,0,4320,,706,,0.5,0
789853533,1,54,M,3,High School,Married,$40K - $60K,Blue,44,2,1,5,3032,0,3032,0.949,,14,2.5,
789863208,0,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027,1480,547,0.979,1702,,0.947,
789871233,0,49,M,3,High School,Married,$80K - $120K,Blue,39,5,3,2,2361,1342,1019,,4316,78,0.529,
789875883,0,41,F,4,Uneducated,Single,Less than $40K,Blue,31,5,1,2,2490,627,1863,0.345,1391,45,0.364,0.252
789878283,0,39,M,3,Graduate,Married,$40K - $60K,Blue,29,2,2,2,3152,1174,1978,,13670,117,0.857,0.372
789880533,1,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913,1651,4262,,2404,39,0.56,0.279
789886533,0,54,,1,High School,Married,Less than $40K,Blue,44,3,3,3,3947,1746,2201,0.478,1110,21,,0.442
789890958,0,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948,482,10466,0.742,16230,,0.947,0.044
789900633,0,49,F,2,High School,Married,$40K - $60K,Blue,40,5,3,2,3263,1522,1741,0.58,4288,,0.725,0.466
789907533,1,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576,193,4383,0.85,3100,,0.742,0.042
789911808,0,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2,2,2672,1259,1413,1.375,,,0.625,0.471
789917208,0,40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,1968,1781,187,0.972,5087,,0.725,0.905
789920883,0,45,,3,Graduate,Single,Unknown,Blue,36,3,3,4,11189,2517,8672,2.041,,58,1.231,
789923058,1,53,F,1,High School,Married,$40K - $60K,Blue,44,3,3,3,1816,0,1816,0.884,,,0.692,0
789937683,0,37,M,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,1,2,3645,701,2944,,15559,120,,0.192
789939558,0,54,F,2,College,Married,Unknown,Blue,45,5,3,2,4523,1841,2682,0.534,5112,,0.706,0.407
789942033,1,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,3,3,10573,0,10573,0.794,2237,,0.387,0
789945933,0,61,F,1,Graduate,Single,Less than $40K,Blue,52,3,3,1,1438.3,0,1438.3,,3560,67,,0
789948408,0,55,,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516,1718,32798,0.51,5220,,0.423,0.05
789952158,0,34,F,1,Doctorate,Married,Unknown,Blue,25,4,3,3,2318,2069,249,1.399,2689,57,0.781,0.893
789953733,0,46,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2470,1961,509,0.802,4519,,0.733,0.794
789959283,0,39,M,2,College,Single,,Blue,24,4,3,2,4061,1775,2286,0.686,,,0.667,0.437
789964983,1,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,2,2,4,9569,0,9569,0.598,1724,,0.25,0
789968058,0,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036,2327,6709,0.649,1131,18,0.636,
789970233,0,54,F,2,High School,Married,Less than $40K,Blue,45,6,1,1,2513,1126,1387,0.324,1454,30,0.25,0.448
789973308,0,44,M,1,College,Single,,Blue,35,3,3,3,24312,1932,22380,1.312,1341,24,1.182,
789983133,0,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516,1780,32736,0.839,,98,,0.052
789987183,0,53,M,2,College,Married,$80K - $120K,Blue,45,4,4,4,21953,1311,20642,0.443,1413,37,,
789992733,0,50,F,1,Unknown,Unknown,Less than $40K,Blue,42,1,1,2,2210,1539,671,0.843,4937,,,
789996783,0,36,F,3,Uneducated,Unknown,Unknown,Blue,28,5,3,2,5393,2509,2884,,4769,102,0.729,
790000608,0,64,F,1,Graduate,Single,Less than $40K,Blue,56,4,1,1,6723,968,5755,0.832,3838,67,,0.144
790002783,0,38,F,2,Graduate,Single,Unknown,Blue,30,4,1,4,19595,610,18985,0.582,4079,65,,
790004883,0,55,M,1,High School,Married,$80K - $120K,Blue,47,3,3,3,2938,1995,943,0.514,,30,0.429,
790017858,0,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979,1319,2660,0.85,4598,,0.634,0.331
790021233,0,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300,1598,702,0.813,4287,84,0.714,0.695
790023408,0,47,,3,Unknown,Single,,Blue,39,6,2,1,2915,2422,493,,4037,,0.766,0.831
790051758,1,50,M,2,Graduate,Single,,Blue,42,2,1,2,31782,0,31782,1.056,,53,0.395,
790082508,0,42,M,4,High School,Single,,Blue,35,5,2,2,34516,1658,32858,1.095,2935,,0.711,0.048
790096533,0,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863,1301,7562,,1512,,1.455,0.147
790099758,0,40,M,3,High School,Married,,Blue,33,4,3,3,6884,1001,5883,0.786,,11,0.833,0.145
790102008,0,37,M,3,Doctorate,Single,$60K - $80K,Blue,30,6,1,3,5924,1023,4901,,,80,0.778,
790108908,0,44,,2,Post-Graduate,Married,$80K - $120K,Blue,37,5,1,1,34058,0,34058,0.552,4043,57,,
790112133,0,47,F,2,Post-Graduate,Single,$40K - $60K,Blue,40,5,3,2,2623,,976,0.735,4388,,0.804,0.628
790119408,1,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,3,2,4960,0,4960,0.882,2430,48,,0
790123983,0,50,F,2,High School,Single,Less than $40K,Blue,43,4,2,1,2974,2090,884,,4297,88,0.833,0.703
790131033,0,38,F,1,High School,Married,Less than $40K,Blue,31,2,6,3,3416,,899,0.925,14230,105,0.78,0.737
790134408,0,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741,755,9986,1.166,1278,22,1.444,0.07
790139583,0,39,,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,,0.778,0.557
790145733,1,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,4,34516,0,34516,0.927,1112,26,0.368,0
790149483,0,42,M,3,Uneducated,Single,$40K - $60K,Blue,35,2,3,3,8566,1484,7082,0.807,4195,,,0.173
790164408,0,59,F,1,Unknown,Married,Less than $40K,Blue,52,6,3,3,2308,,214,,4869,77,0.75,0.907
790168083,0,51,M,0,High School,Unknown,,Blue,44,2,2,3,22741,2176,20565,,8438,,0.887,0.096
790174608,0,37,M,1,Doctorate,Single,$80K - $120K,Blue,30,6,3,2,19300,,18119,,2660,,0.795,0.061
790186458,0,45,M,3,Uneducated,Single,$80K - $120K,Blue,39,3,1,0,17996,864,17132,,,30,0.667,0.048
790201158,0,60,,1,Uneducated,Married,,Silver,54,2,2,3,13062,1731,11331,0.936,13609,108,0.565,
790204983,0,46,F,2,Graduate,Married,Unknown,Blue,40,4,5,3,3131,,3131,0.811,4507,93,,0
790221633,0,44,F,4,Graduate,Single,$40K - $60K,Blue,38,3,3,3,3897,2296,1601,0.746,4627,77,0.791,
790225758,0,41,,2,College,Single,$80K - $120K,Blue,35,6,3,3,2647,620,2027,0.664,2262,,,0.234
791730183,1,38,F,2,College,Unknown,,Blue,32,2,2,6,7385,1817,5568,,5070,50,0.389,0.246
791754258,0,49,,5,Graduate,Married,,Blue,43,4,3,2,2557,2351,206,0.807,4342,73,1.147,0.919
791822733,0,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630,748,4882,0.804,4904,,,0.133
791856033,1,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,4,4,34516,0,34516,1.014,1041,,0.35,
792152283,0,54,M,3,Graduate,Married,$120K +,Blue,48,1,3,2,8426,0,8426,0.96,14378,,,0
792272658,0,40,M,3,Graduate,Single,$80K - $120K,Blue,34,3,3,4,22380,1220,21160,0.884,3756,73,0.78,0.055
792300858,0,44,F,3,Graduate,Divorced,,Blue,38,3,2,2,4269,1852,2417,,4178,,0.63,0.434
792345258,0,46,F,2,Uneducated,Divorced,,Blue,40,5,2,3,20080,0,20080,0.56,4620,,,
792524358,0,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,3,34516,,33706,0.787,,95,0.667,0.023
792565908,0,36,F,2,Uneducated,Single,Less than $40K,Blue,30,6,2,3,2684,1474,1210,1.042,2346,,1.04,
792695808,0,41,M,4,High School,Married,$120K +,Blue,35,5,4,2,18232,1140,17092,0.657,4775,84,,
792795933,0,39,F,1,Graduate,Single,Less than $40K,Blue,30,5,6,2,2669,2397,272,,3847,65,,
792864858,0,47,M,4,Unknown,Unknown,Less than $40K,Blue,37,6,3,3,5726,834,4892,0.569,2311,,0.487,
792912708,0,45,M,5,Graduate,Married,,Silver,39,3,1,5,15198,2098,13100,0.8,3183,,,0.138
792995808,0,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,5,4,5,7226,1689,5537,,,67,0.763,
793015083,0,46,F,4,Graduate,Married,,Blue,40,5,3,4,2586,1270,1316,0.675,4481,77,0.925,0.491
793059108,0,50,F,2,Graduate,Married,,Blue,44,6,2,3,2339,1440,899,0.431,893,22,0.375,0.616
793222008,0,32,M,0,High School,Married,,Blue,26,5,2,3,5397,1784,3613,,2056,49,0.633,0.331
793269933,0,46,M,3,Graduate,Unknown,$60K - $80K,Silver,40,6,3,2,28829,0,28829,0.463,4540,,,0
793336383,0,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709,2034,675,,,,0.84,0.751
793345008,0,44,F,3,Uneducated,Single,,Blue,38,4,1,3,1438.3,0,1438.3,0.801,4287,80,0.667,0
793355508,0,32,M,0,Graduate,Single,Less than $40K,Blue,26,6,3,3,6942,0,6942,,2657,71,0.69,0
793395933,0,59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716,1740,976,,,69,0.568,0.641
793412958,0,44,M,4,Unknown,Married,$60K - $80K,Blue,38,3,1,3,2440,1501,939,0.744,4382,,0.66,0.615
793428408,0,50,F,3,Uneducated,Married,Less than $40K,Blue,44,2,2,1,1596,1185,411,,5235,76,1,0.742
793449333,0,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,3,2,29974,2114,27860,,,,0.855,
793461933,0,37,M,3,High School,Single,,Blue,31,4,2,4,5699,1006,4693,,,57,0.9,
793473033,0,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,2,3,3228,2517,711,0.949,1349,33,1.357,0.78
793550958,0,47,F,2,Graduate,Married,Less than $40K,Blue,41,5,3,4,1438.3,,1438.3,0.8,1501,40,0.739,
793581933,0,50,,3,High School,Single,$40K - $60K,Silver,44,4,3,4,19853,1513,18340,0.802,,,0.41,0.076
793608258,1,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432,0,13432,,4909,,,0
793616883,0,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,,5205,78,0.773,0.464
793625583,0,48,,3,High School,Single,$40K - $60K,Blue,42,6,1,1,3743,2090,1653,0.969,4674,67,0.718,0.558
793656633,0,35,F,3,Uneducated,Married,Unknown,Blue,29,3,3,1,2278,1303,975,0.645,5101,,0.617,0.572
793678608,0,46,M,4,Graduate,Single,$80K - $120K,Silver,40,5,1,4,34516,0,34516,,3568,57,0.676,
793712658,1,52,M,3,Graduate,Married,,Blue,46,4,2,3,15011,2517,12494,,1821,36,0.385,
793717608,0,39,M,0,Doctorate,Single,$60K - $80K,Blue,33,6,2,0,10452,1120,9332,0.802,3592,,0.795,0.107
793720908,0,46,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,7333,875,6458,0.807,3636,48,1.286,0.119
793736958,0,49,M,3,High School,Single,$120K +,Blue,43,1,2,1,21680,,20093,0.605,,,0.72,0.073
793842558,0,39,F,3,Doctorate,Married,Less than $40K,Blue,33,6,4,2,2001,1430,571,,4509,,0.683,0.715
793889508,0,48,F,2,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076,,4076,0.808,1235,,,
794068308,0,45,M,4,Unknown,Unknown,$40K - $60K,Gold,39,5,1,2,23981,,22297,0.736,4141,,0.521,
794113758,0,60,M,0,High School,Married,$60K - $80K,Blue,54,6,1,2,9592,,7624,0.61,,55,0.447,0.205
794124708,0,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,2,2,21325,2197,19128,0.647,7053,69,0.865,0.103
794132808,0,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,3,3,13035,1285,11750,,14585,,0.98,0.099
794160408,0,46,F,3,Graduate,Married,Unknown,Blue,40,1,1,1,3044,1973,1071,0.946,4747,73,1.028,0.648
794172033,1,58,F,1,Post-Graduate,Divorced,,Blue,52,4,1,3,1817,0,1817,,2347,,0.452,0
794191008,0,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516,1649,32867,,7552,87,0.611,
794217108,0,43,M,2,College,Single,$120K +,Blue,37,6,3,1,14315,1348,12967,,3694,67,0.718,0.094
794227308,0,56,M,2,College,Married,$80K - $120K,Blue,50,1,1,3,10214,1433,8781,0.64,4493,79,0.881,0.14
794253108,0,52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,3,2,13090,0,13090,0.75,3851,,1,0
794273283,1,51,M,3,Uneducated,Single,,Blue,45,3,3,3,25670,0,25670,0.952,2709,51,0.645,0
794293908,0,36,,3,College,Single,,Blue,30,3,2,3,8696,,7214,1.002,2847,67,0.971,0.17
794340033,0,34,F,3,Uneducated,Married,$40K - $60K,Blue,28,5,1,3,2799,1762,1037,0.986,,39,0.56,0.63
794462133,0,55,F,0,Graduate,Single,$40K - $60K,Blue,35,5,1,3,3735,1978,1757,0.675,,41,,
794475483,0,44,,4,Uneducated,Married,,Silver,27,4,3,2,34516,1043,33473,,4654,59,0.639,0.03
794482158,0,46,M,3,College,Single,,Silver,32,2,1,3,34516,1954,32562,0.755,7594,69,0.725,0.057
794485158,0,38,M,2,Unknown,Married,,Blue,18,6,1,2,2172,1475,697,1.158,2447,,1.3,0.679
794490858,0,48,F,1,High School,Married,$40K - $60K,Silver,28,3,1,2,15713,1387,14326,0.904,4775,,0.605,0.088
794494308,0,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516,,32446,,13781,102,0.545,0.06
794498733,0,40,M,2,Unknown,Single,$120K +,Blue,21,6,4,3,20056,1602,18454,,1687,46,0.533,0.08
794504658,0,39,M,1,Unknown,Married,$60K - $80K,Blue,24,6,3,0,5746,1829,3917,,,44,,
794507133,1,37,F,2,Doctorate,Single,$40K - $60K,Blue,18,4,1,3,1900,0,1900,0.776,2880,46,0.353,0
794510358,0,41,,3,Graduate,Married,$80K - $120K,Blue,26,6,3,3,33408,0,33408,,3754,,,0
794514108,0,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604,0,3604,0.934,,65,0.667,0
794516508,0,43,F,3,High School,Married,Less than $40K,Blue,24,2,2,1,1484,0,1484,0.532,4838,81,,
794524833,0,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265,1345,920,0.808,4009,,0.49,
794528283,0,44,M,4,College,Married,$60K - $80K,Blue,28,4,2,2,2748,878,1870,0.633,3383,67,0.558,0.32
794530608,0,52,M,2,Uneducated,Single,$80K - $120K,Blue,34,2,2,3,27229,0,27229,0.795,13264,120,0.667,
794540883,0,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,2,1,3485,1465,2020,0.653,4776,87,1.023,0.42
794543958,0,53,M,1,Graduate,Divorced,$80K - $120K,Blue,35,5,4,2,34516,1219,33297,1.129,1590,27,2,0.035
794545983,0,57,M,2,Graduate,Married,,Blue,40,3,2,3,12208,1980,10228,0.616,1409,34,0.619,
794551383,0,50,F,3,College,Single,,Blue,32,5,3,4,4419,1218,3201,,,75,0.562,0.276
794554683,1,41,F,4,Graduate,Married,,Blue,26,4,2,2,3159,0,3159,0.916,2925,,,0
794556333,0,43,F,2,Unknown,Single,Unknown,Blue,27,1,3,3,3287,,1590,0.711,5236,77,,0.516
794558658,0,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,1,3,2560,1430,1130,0.766,4783,,0.792,0.559
794560833,1,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496,,5496,0.548,1913,34,0.308,
794567133,0,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954,808,1146,0.826,4897,70,0.795,0.414
794571108,1,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894,304,17590,0.965,4691,63,,0.017
794579658,0,47,M,3,High School,Married,$80K - $120K,Blue,32,3,2,2,23424,2517,20907,0.762,3537,73,0.738,0.107
794581533,0,52,,2,College,Single,$60K - $80K,Blue,37,4,3,3,2749,1380,1369,,3882,90,0.765,0.502
794627208,0,43,,1,High School,Married,$60K - $80K,Blue,23,4,3,2,7189,1550,5639,0.538,,,0.368,0.216
794632308,0,40,M,4,Graduate,Married,$60K - $80K,Silver,25,5,3,2,28822,2517,26305,0.492,1504,35,0.296,0.087
794637333,0,44,F,2,Graduate,Divorced,Less than $40K,Silver,25,2,2,2,13138,0,13138,0.546,3881,77,0.791,
794649858,0,58,,1,Uneducated,Married,Less than $40K,Blue,39,3,3,3,2210,1624,586,0.627,1287,37,,0.735
794653983,0,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480,1017,463,,5245,,0.86,0.687
794664183,0,38,M,0,Uneducated,Married,,Blue,19,3,1,3,3238,2146,1092,,,45,0.667,0.663
794665608,0,48,F,3,Graduate,Single,,Blue,33,4,2,3,5724,582,5142,0.817,4510,59,0.903,0.102
794675058,1,36,M,3,Graduate,Married,,Blue,21,5,3,2,5015,1963,3052,0.881,2491,,,0.391
794682483,0,43,F,3,Post-Graduate,Unknown,Less than $40K,Blue,23,5,3,3,4284,,3190,0.63,3095,64,0.524,0.255
794692158,0,43,F,3,High School,Unknown,,Silver,25,1,2,1,17328,0,17328,0.82,15367,,0.641,
794707083,1,50,,2,College,Single,$80K - $120K,Blue,44,5,2,4,3495,,3495,0.639,2131,41,,0
794740458,0,45,F,3,Graduate,Married,,Silver,39,1,2,3,10186,1608,8578,0.712,14023,,0.767,0.158
794771208,0,52,M,3,Unknown,Single,$80K - $120K,Blue,46,5,1,2,2735,,793,,3724,66,0.692,0.71
794818833,0,36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,5494,2078,3416,0.79,2661,58,0.871,0.378
794831733,0,45,F,5,Graduate,Married,Less than $40K,Blue,39,4,3,2,2156,1208,948,,1345,28,,0.56
794843883,0,41,M,3,High School,Married,,Blue,35,6,1,2,34516,,33314,0.603,1353,,0.737,
794856033,0,38,M,3,Post-Graduate,Married,,Blue,32,3,2,3,5242,,4772,0.805,4306,77,,0.09
794866983,0,51,F,1,Doctorate,Married,Unknown,Blue,45,6,2,1,7336,1031,6305,0.658,3812,,0.675,0.141
794965233,1,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199,,12418,0.411,1927,44,0.63,
